CIDR,IP_Version,ASN,ISP_Name,Country_Code,Country_Name,Start_IP,End_IP,IP_Count
179.255.179.0/24,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,179.255.179.0,179.255.179.255,256
179.255.180.0/24,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,179.255.180.0,179.255.180.255,256
179.255.181.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,179.255.181.0,179.255.181.255,256
179.255.182.0/23,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,179.255.182.0,179.255.183.255,512
181.214.125.0/24,4,209630,KREDIT-AS LLC VASH KREDIT BANK,UA,Украина,181.214.125.0,181.214.125.255,256
181.214.134.0/24,4,56485,THEHOST-AS TheHost LLC,UA,Украина,181.214.134.0,181.214.134.255,256
181.215.41.0/24,4,209630,KREDIT-AS LLC VASH KREDIT BANK,UA,Украина,181.215.41.0,181.215.41.255,256
181.215.186.0/24,4,209630,KREDIT-AS LLC VASH KREDIT BANK,UA,Украина,181.215.186.0,181.215.186.255,256
185.2.108.0/22,4,61297,DATACENTER-UA LIMITED LIABILITY COMPANY ANTE MEDIAM,UA,Украина,185.2.108.0,185.2.111.255,1024
185.3.148.0/22,4,25133,"MCLAUT-AS LLC ""McLaut-Invest""",UA,Украина,185.3.148.0,185.3.151.255,1024
185.4.40.0/22,4,43103,ONETELECOM-AS ONE TELECOM ltd,UA,Украина,185.4.40.0,185.4.43.255,1024
185.5.104.0/22,4,47359,"CITYNET-ZP-AS ""Tvoi Net"" Ltd.",UA,Украина,185.5.104.0,185.5.107.255,1024
185.5.252.0/23,4,49824,"ACTPA-AS PC ""Astra-net""",UA,Украина,185.5.252.0,185.5.253.255,512
185.5.254.0/24,4,211190,QUICKNET QUICKNET LLC,UA,Украина,185.5.254.0,185.5.254.255,256
185.5.255.0/24,4,6723,"UA-XAIM ""AS6723"" LIMITED LIABILITY COMPANY",UA,Украина,185.5.255.0,185.5.255.255,256
185.6.184.0/22,4,34661,"BREEZE-NETWORK TOV TRK ""Briz""",UA,Украина,185.6.184.0,185.6.187.255,1024
185.7.215.0/24,4,202502,"Eurolir-AS LLC ""ATOM3""",UA,Украина,185.7.215.0,185.7.215.255,256
185.9.40.0/22,4,61354,"DENOVO-AS Limited Liability Company ""De Novo""",UA,Украина,185.9.40.0,185.9.43.255,1024
185.10.94.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,185.10.94.0,185.10.94.255,256
185.11.28.0/22,4,35362,"BEST LIMITED LIABILITY COMPANY ""BEST SOLUTIONS""",UA,Украина,185.11.28.0,185.11.31.255,1024
185.11.80.0/22,4,44668,ZNET Zubko Volodymyr Viktorovych,UA,Украина,185.11.80.0,185.11.83.255,1024
185.12.8.0/23,4,13032,AS13032 Kyiv National Taras Shevchenko University,UA,Украина,185.12.8.0,185.12.9.255,512
185.12.11.0/24,4,199447,AGRO-ID Agency for Animal Identification and Registration,UA,Украина,185.12.11.0,185.12.11.255,256
185.12.112.0/23,4,15800,COORDINATOR-AS East-Ukrainian NIC,UA,Украина,185.12.112.0,185.12.113.255,512
185.12.115.0/24,4,15800,COORDINATOR-AS East-Ukrainian NIC,UA,Украина,185.12.115.0,185.12.115.255,256
185.12.140.0/23,4,35320,ETT-AS Eurotranstelecom Ltd,UA,Украина,185.12.140.0,185.12.141.255,512
185.12.142.0/23,4,212695,LTS-AS Link Telecom Service Ltd,UA,Украина,185.12.142.0,185.12.143.255,512
185.13.4.0/22,4,42331,FREEHOST PE Freehost,UA,Украина,185.13.4.0,185.13.7.255,1024
185.13.248.0/22,4,61297,DATACENTER-UA LIMITED LIABILITY COMPANY ANTE MEDIAM,UA,Украина,185.13.248.0,185.13.251.255,1024
185.15.4.0/23,4,8779,INFOCOM-KM KhmelnitskInfocom LTD,UA,Украина,185.15.4.0,185.15.5.255,512
185.15.6.0/23,4,56423,UNET-AS FOP Lisovskiy Dmitro Sergiyovich,UA,Украина,185.15.6.0,185.15.7.255,512
185.16.124.0/22,4,49223,EVEREST-AS EVEREST TV AND RADIO COMPANY LLC,UA,Украина,185.16.124.0,185.16.127.255,1024
185.17.124.0/23,4,3255,UARNET-AS UARNet-Eksintech,UA,Украина,185.17.124.0,185.17.125.255,512
185.17.127.0/24,4,51500,SERVISNET-AS Servisnet Ltd.,UA,Украина,185.17.127.0,185.17.127.255,256
185.19.4.0/22,4,13188,TRIOLAN CONTENT DELIVERY NETWORK LTD,UA,Украина,185.19.4.0,185.19.7.255,1024
185.20.184.0/22,4,42159,DELTAHOST-AS Zemlyaniy Dmitro Leonidovich,UA,Украина,185.20.184.0,185.20.187.255,1024
185.20.216.0/23,4,61034,PROTELE-AS Protelecom LLC,UA,Украина,185.20.216.0,185.20.217.255,512
185.20.218.0/23,4,60953,PROTEX-AS Protelecom LLC,UA,Украина,185.20.218.0,185.20.219.255,512
185.21.51.0/24,4,6876,TENET-AS TENET Scientific Production Enterprise LLC,UA,Украина,185.21.51.0,185.21.51.255,256
185.21.176.0/22,4,50362,KTM-PLUS-as LLC CABLE TELEVISION COMPANY CABLE TELEVISION NETWORKS PLUS,UA,Украина,185.21.176.0,185.21.179.255,1024
185.22.16.0/22,4,50204,ARHAT-AS PE Bondar TN,UA,Украина,185.22.16.0,185.22.19.255,1024
185.23.104.0/22,4,6876,TENET-AS TENET Scientific Production Enterprise LLC,UA,Украина,185.23.104.0,185.23.107.255,1024
185.25.116.0/22,4,200000,Ukraine-AS Hosting Ukraine LTD,UA,Украина,185.25.116.0,185.25.119.255,1024
185.28.108.0/23,4,12773,MM-AS Meshnet ltd.,UA,Украина,185.28.108.0,185.28.109.255,512
185.28.111.0/24,4,12773,MM-AS Meshnet ltd.,UA,Украина,185.28.111.0,185.28.111.255,256
185.29.134.0/24,4,211707,"IT-NETWORKS-CHAT-AS LLC ""IT NETWORKS CHAT""",UA,Украина,185.29.134.0,185.29.134.255,256
185.29.236.0/22,4,49223,EVEREST-AS EVEREST TV AND RADIO COMPANY LLC,UA,Украина,185.29.236.0,185.29.239.255,1024
185.29.252.0/24,4,199055,reprise Vadym Vdovychenko,UA,Украина,185.29.252.0,185.29.252.255,256
185.29.254.0/24,4,198429,DRWD-AS Ruslan Korol trading as DARKWOOD,UA,Украина,185.29.254.0,185.29.254.255,256
185.30.200.0/22,4,60860,ALTAIR-KIEV-AS TVCOM Ltd.,UA,Украина,185.30.200.0,185.30.203.255,1024
185.31.84.0/22,4,60419,TASCOMBANK TASCOMBANK PJSC,UA,Украина,185.31.84.0,185.31.87.255,1024
185.32.60.0/22,4,203447,CENTERTPA-AS Miratel Ltd,UA,Украина,185.32.60.0,185.32.63.255,1024
185.34.42.0/24,4,30860,YURTEH-AS Virtual Systems LLC,UA,Украина,185.34.42.0,185.34.42.255,256
185.34.224.0/23,4,60173,"oschadbank Joint Stock Company ""State Savings Bank of Ukraine""",UA,Украина,185.34.224.0,185.34.225.255,512
185.35.8.0/22,4,47898,PTW-AS RPC HomeNet Ltd.,UA,Украина,185.35.8.0,185.35.11.255,1024
185.35.100.0/22,4,31272,"WILDPARK-AS ISP WildPark, Ukraine, Nikolaev",UA,Украина,185.35.100.0,185.35.103.255,1024
185.36.57.0/24,4,216291,CICC-AS Municipal Enterprise City Information and Computing Center,UA,Украина,185.36.57.0,185.36.57.255,256
185.36.59.0/24,4,201780,ICS State Enterprise Information Court Systems,UA,Украина,185.36.59.0,185.36.59.255,256
185.36.102.0/24,4,8772,NLineLLC NetAssist LLC,UA,Украина,185.36.102.0,185.36.102.255,256
185.36.146.0/24,4,50633,net-city-as NET-CITY 2020 LLC,UA,Украина,185.36.146.0,185.36.146.255,256
185.36.188.0/22,4,42159,DELTAHOST-AS Zemlyaniy Dmitro Leonidovich,UA,Украина,185.36.188.0,185.36.191.255,1024
185.38.72.0/22,4,200049,Compland-AS MBL International East Computerland-Kiev Ltd,UA,Украина,185.38.72.0,185.38.75.255,1024
185.38.174.0/24,4,29469,GTU Global Technologies of Ukraine LLC,UA,Украина,185.38.174.0,185.38.174.255,256
185.38.216.0/22,4,13188,TRIOLAN CONTENT DELIVERY NETWORK LTD,UA,Украина,185.38.216.0,185.38.219.255,1024
185.39.28.0/23,4,212994,EUROLINK MEDIA INVESTCOM LLC,UA,Украина,185.39.28.0,185.39.29.255,512
185.39.72.0/22,4,49223,EVEREST-AS EVEREST TV AND RADIO COMPANY LLC,UA,Украина,185.39.72.0,185.39.75.255,1024
185.39.224.0/22,4,200000,Ukraine-AS Hosting Ukraine LTD,UA,Украина,185.39.224.0,185.39.227.255,1024
185.40.48.0/22,4,62259,Intelesi_LLC Intelesi LLC,UA,Украина,185.40.48.0,185.40.51.255,1024
185.41.21.0/24,4,52045,VIZIT-AS PTRC-VIZIT,UA,Украина,185.41.21.0,185.41.21.255,256
185.41.23.0/24,4,212761,ISP-KiSS PE Brok-X,UA,Украина,185.41.23.0,185.41.23.255,256
185.41.192.0/22,4,25133,"MCLAUT-AS LLC ""McLaut-Invest""",UA,Украина,185.41.192.0,185.41.195.255,1024
185.41.248.0/22,4,44600,"GT-AS ""GIGATRANS UKRAINE"", LLC",UA,Украина,185.41.248.0,185.41.251.255,1024
185.42.128.0/22,4,49984,"TELCOM-UA-AS ""Telecomunikatsiina Companiya"" Ltd",UA,Украина,185.42.128.0,185.42.131.255,1024
185.43.224.0/22,4,21151,"UKRCOM-KHERSON Kherson, Ukraine",UA,Украина,185.43.224.0,185.43.227.255,1024
185.43.236.0/22,4,49223,EVEREST-AS EVEREST TV AND RADIO COMPANY LLC,UA,Украина,185.43.236.0,185.43.239.255,1024
185.43.248.0/23,4,62206,PITLINE-AS Pitline Ltd,UA,Украина,185.43.248.0,185.43.249.255,512
185.43.250.0/24,4,61959,"INFORMSERVICE-AS PE ""MP Trade""",UA,Украина,185.43.250.0,185.43.250.255,256
185.43.251.0/24,4,62206,PITLINE-AS Pitline Ltd,UA,Украина,185.43.251.0,185.43.251.255,256
185.46.88.0/22,4,42600,GMS-NET Global Message Services Ukraine LLC,UA,Украина,185.46.88.0,185.46.91.255,1024
185.46.143.0/24,4,49824,"ACTPA-AS PC ""Astra-net""",UA,Украина,185.46.143.0,185.46.143.255,256
185.46.148.0/22,4,44600,"GT-AS ""GIGATRANS UKRAINE"", LLC",UA,Украина,185.46.148.0,185.46.151.255,1024
185.46.188.0/22,4,58309,LANGATE-AS Langate Ltd,UA,Украина,185.46.188.0,185.46.191.255,1024
185.46.220.0/22,4,31556,ARKADAX-AS ARKADA-X Ltd.,UA,Украина,185.46.220.0,185.46.223.255,1024
185.46.248.0/22,4,31520,"Datagroup-Retail PRIVATE JOINT STOCK COMPANY ""DATAGROUP""",UA,Украина,185.46.248.0,185.46.251.255,1024
185.48.196.0/22,4,34867,COSMONOVA-AS Cosmonova LLC,UA,Украина,185.48.196.0,185.48.199.255,1024
185.50.151.0/24,4,200381,ASZHUKOVSKY PE Zhukovsky Aleksandr,UA,Украина,185.50.151.0,185.50.151.255,256
185.50.249.0/24,4,39147,BOOKCLUB-AS Subsidiary Enterprise with Foreign Shares Book Club Family Leisure Club,UA,Украина,185.50.249.0,185.50.249.255,256
185.53.76.0/23,4,39608,LANETUA-AS Lanet Network Ltd,UA,Украина,185.53.76.0,185.53.77.255,512
185.53.78.0/24,4,39608,LANETUA-AS Lanet Network Ltd,UA,Украина,185.53.78.0,185.53.78.255,256
185.53.79.0/24,4,16223,"COLUMBUS-PE-TE MAXNET TELECOM, LTD",UA,Украина,185.53.79.0,185.53.79.255,256
185.56.16.0/24,4,202026,ascania Ascania Group LLC,UA,Украина,185.56.16.0,185.56.16.255,256
185.56.18.0/24,4,202026,ascania Ascania Group LLC,UA,Украина,185.56.18.0,185.56.18.255,256
185.58.112.0/23,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,185.58.112.0,185.58.113.255,512
185.59.156.0/22,4,49223,EVEREST-AS EVEREST TV AND RADIO COMPANY LLC,UA,Украина,185.59.156.0,185.59.159.255,1024
185.62.96.0/22,4,25133,"MCLAUT-AS LLC ""McLaut-Invest""",UA,Украина,185.62.96.0,185.62.99.255,1024
185.63.32.0/24,4,201803,UCC-AS Stratievska Olga Anatoliivna,UA,Украина,185.63.32.0,185.63.32.255,256
185.65.71.0/24,4,211195,VAMNET PE Domoslavskiy Sergiy Volodymyrovych,UA,Украина,185.65.71.0,185.65.71.255,256
185.65.244.0/22,4,200000,Ukraine-AS Hosting Ukraine LTD,UA,Украина,185.65.244.0,185.65.247.255,1024
185.66.88.0/23,4,30860,YURTEH-AS Virtual Systems LLC,UA,Украина,185.66.88.0,185.66.89.255,512
185.66.90.0/24,4,30860,YURTEH-AS Virtual Systems LLC,UA,Украина,185.66.90.0,185.66.90.255,256
185.66.91.0/24,4,6698,virtualsystems Virtual Systems LLC,UA,Украина,185.66.91.0,185.66.91.255,256
185.67.1.0/24,4,196645,HOSTPRO-AS HOSTPRO LAB LLC,UA,Украина,185.67.1.0,185.67.1.255,256
185.67.2.0/23,4,196645,HOSTPRO-AS HOSTPRO LAB LLC,UA,Украина,185.67.2.0,185.67.3.255,512
185.68.16.0/22,4,200000,Ukraine-AS Hosting Ukraine LTD,UA,Украина,185.68.16.0,185.68.19.255,1024
185.69.152.0/22,4,200000,Ukraine-AS Hosting Ukraine LTD,UA,Украина,185.69.152.0,185.69.155.255,1024
185.70.16.0/22,4,44291,INFOMIR-NET Infomir LLC,UA,Украина,185.70.16.0,185.70.19.255,1024
185.70.108.0/22,4,34187,RENOME-AS LLC Renome-Service,UA,Украина,185.70.108.0,185.70.111.255,1024
185.71.0.0/22,4,34661,"BREEZE-NETWORK TOV TRK ""Briz""",UA,Украина,185.71.0.0,185.71.3.255,1024
185.71.146.0/23,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,185.71.146.0,185.71.147.255,512
185.73.216.0/23,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,185.73.216.0,185.73.217.255,512
185.75.223.0/24,4,211171,"PLUTON-SV-AS PE ""PLUTON-SV""",UA,Украина,185.75.223.0,185.75.223.255,256
185.76.68.0/22,4,199995,OT-AS Omega Telecom LLC,UA,Украина,185.76.68.0,185.76.71.255,1024
185.77.100.0/22,4,49223,EVEREST-AS EVEREST TV AND RADIO COMPANY LLC,UA,Украина,185.77.100.0,185.77.103.255,1024
185.78.237.0/24,4,57982,AMIK-AS AMIK LLC,UA,Украина,185.78.237.0,185.78.237.255,256
185.78.238.0/23,4,57982,AMIK-AS AMIK LLC,UA,Украина,185.78.238.0,185.78.239.255,512
185.79.136.0/23,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,185.79.136.0,185.79.137.255,512
185.80.152.0/22,4,44628,UAProstir UAProstir Ltd.,UA,Украина,185.80.152.0,185.80.155.255,1024
185.84.148.0/22,4,21432,Aval RAIFFEISEN BANK JSC,UA,Украина,185.84.148.0,185.84.151.255,1024
185.86.0.0/22,4,49223,EVEREST-AS EVEREST TV AND RADIO COMPANY LLC,UA,Украина,185.86.0.0,185.86.3.255,1024
185.86.57.0/24,4,43896,EVO EVO CLOUD LLC,UA,Украина,185.86.57.0,185.86.57.255,256
185.86.58.0/24,4,43896,EVO EVO CLOUD LLC,UA,Украина,185.86.58.0,185.86.58.255,256
185.86.76.0/22,4,201094,gmhost Mulgin Alexander Sergeevich,UA,Украина,185.86.76.0,185.86.79.255,1024
185.91.72.0/22,4,56851,VPS-UA-AS PE Skurykhin Mukola Volodumurovuch,UA,Украина,185.91.72.0,185.91.75.255,1024
185.93.184.0/24,4,48422,IT-STARCOM-AS www.itstarcom.net,UA,Украина,185.93.184.0,185.93.184.255,256
185.93.185.0/24,4,44863,STARNET-AS STARNET TC LLC,UA,Украина,185.93.185.0,185.93.185.255,256
185.93.186.0/24,4,33927,UKRMIRCOM-AS UKRMIRCOM LTD,UA,Украина,185.93.186.0,185.93.186.255,256
185.93.187.0/24,4,44863,STARNET-AS STARNET TC LLC,UA,Украина,185.93.187.0,185.93.187.255,256
185.94.216.0/24,4,202879,IPLINK-AS IPLINK LTD,UA,Украина,185.94.216.0,185.94.216.255,256
185.94.217.0/24,4,43880,LITECH-AS Laboratory of Information Technologies LLC,UA,Украина,185.94.217.0,185.94.217.255,256
185.94.218.0/24,4,43880,LITECH-AS Laboratory of Information Technologies LLC,UA,Украина,185.94.218.0,185.94.218.255,256
185.94.219.0/24,4,35166,ZNET-LVIV-UA-AS PE Shtanhret Taras Orestovych,UA,Украина,185.94.219.0,185.94.219.255,256
185.95.20.0/22,4,31556,ARKADAX-AS ARKADA-X Ltd.,UA,Украина,185.95.20.0,185.95.23.255,1024
185.95.64.0/24,4,56347,MEDIANA-AS Yugtelegroup Ltd,UA,Украина,185.95.64.0,185.95.64.255,256
185.96.28.0/22,4,25133,"MCLAUT-AS LLC ""McLaut-Invest""",UA,Украина,185.96.28.0,185.96.31.255,1024
185.96.188.0/24,4,39443,"ITLUTSK-AS ""Internet Technology"" Ltd",UA,Украина,185.96.188.0,185.96.188.255,256
185.96.190.0/24,4,3255,UARNET-AS UARNet-Eksintech,UA,Украина,185.96.190.0,185.96.190.255,256
185.99.23.0/24,4,49223,EVEREST-AS EVEREST TV AND RADIO COMPANY LLC,UA,Украина,185.99.23.0,185.99.23.255,256
185.100.157.0/24,4,209946,ALINDA-AS ALINDA LLC,UA,Украина,185.100.157.0,185.100.157.255,256
185.101.37.0/24,4,49276,Deltahost Zemlyaniy Dmitro Leonidovich,UA,Украина,185.101.37.0,185.101.37.255,256
185.101.38.0/24,4,49276,Deltahost Zemlyaniy Dmitro Leonidovich,UA,Украина,185.101.38.0,185.101.38.255,256
185.101.216.0/22,4,3255,UARNET-AS UARNet-Eksintech,UA,Украина,185.101.216.0,185.101.219.255,1024
185.102.85.0/24,4,43133,Cosmonova-Broadcast-AS Cosmonova Broadcast LLC,UA,Украина,185.102.85.0,185.102.85.255,256
185.102.115.0/24,4,209946,ALINDA-AS ALINDA LLC,UA,Украина,185.102.115.0,185.102.115.255,256
185.102.164.0/22,4,29242,VIASAT-AS Vision TV LTD,UA,Украина,185.102.164.0,185.102.167.255,1024
185.102.184.0/22,4,200582,ORG-LO31-RIPE LLC O-NET,UA,Украина,185.102.184.0,185.102.187.255,1024
185.103.40.0/22,4,25133,"MCLAUT-AS LLC ""McLaut-Invest""",UA,Украина,185.103.40.0,185.103.43.255,1024
185.104.44.0/22,4,200000,Ukraine-AS Hosting Ukraine LTD,UA,Украина,185.104.44.0,185.104.47.255,1024
185.104.191.0/24,4,43139,MAXIMUMA-AS Maximum-Net LLC,UA,Украина,185.104.191.0,185.104.191.255,256
185.109.51.0/24,4,202750,BETANETUA-AS Betanetua LLC,UA,Украина,185.109.51.0,185.109.51.255,256
185.109.52.0/22,4,199995,OT-AS Omega Telecom LLC,UA,Украина,185.109.52.0,185.109.55.255,1024
185.110.63.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,185.110.63.0,185.110.63.255,256
185.111.116.0/22,4,43998,TRINITY-KYIV Cifrovye Dispetcherskie Sistemy LLC,UA,Украина,185.111.116.0,185.111.119.255,1024
185.112.12.0/22,4,197726,UKRNAMES-AS Ukrainian Internet Names Center LTD,UA,Украина,185.112.12.0,185.112.15.255,1024
185.112.172.0/23,4,204540,UITN-AS2 Ukrainian Information Systems TOV,UA,Украина,185.112.172.0,185.112.173.255,512
185.112.175.0/24,4,204573,UITN-AS1 Ukrainian Information Systems TOV,UA,Украина,185.112.175.0,185.112.175.255,256
185.114.136.0/22,4,204108,ROS-main S.U.E. DPR Republic Operator of Networks,UA,Украина,185.114.136.0,185.114.139.255,1024
185.115.36.0/22,4,31234,KRAM-AS KRAM Ltd,UA,Украина,185.115.36.0,185.115.39.255,1024
185.117.240.0/23,4,25386,INTERTELECOM-AS Inter-Telecom LLC,UA,Украина,185.117.240.0,185.117.241.255,512
185.117.242.0/24,4,214229,"evotek ""TAS Evotek"" LLC",UA,Украина,185.117.242.0,185.117.242.255,256
185.117.243.0/24,4,25386,INTERTELECOM-AS Inter-Telecom LLC,UA,Украина,185.117.243.0,185.117.243.255,256
185.119.76.0/22,4,15645,"AS15645 DE ""Ukrainian Internet Exchange"" (UA-IX)",UA,Украина,185.119.76.0,185.119.79.255,1024
185.119.212.0/22,4,49223,EVEREST-AS EVEREST TV AND RADIO COMPANY LLC,UA,Украина,185.119.212.0,185.119.215.255,1024
185.120.132.0/22,4,16007,"ASN-KANCOM UKRAINIAN-AMERICAN-SWISS LIMITED LIABILITY PARTNERSHIP ""KANCOM""",UA,Украина,185.120.132.0,185.120.135.255,1024
185.121.108.0/24,4,43815,NashProstir-LLC Nash Prostir LLC,UA,Украина,185.121.108.0,185.121.108.255,256
185.121.110.0/24,4,60401,EUROLIR-AS GALAXY PLUS LLC,UA,Украина,185.121.110.0,185.121.110.255,256
185.121.111.0/24,4,64418,VI-PORT-AS VI-PORT LLC,UA,Украина,185.121.111.0,185.121.111.255,256
185.121.116.0/24,4,8494,UA-SIGMA-KYIV Sigma Software LLC,UA,Украина,185.121.116.0,185.121.116.255,256
185.121.117.0/24,4,49599,UA-SIGMA-ODESA Sigma Software LLC,UA,Украина,185.121.117.0,185.121.117.255,256
185.121.118.0/24,4,44873,UA-SIGMA-LVIV Sigma Software LLC,UA,Украина,185.121.118.0,185.121.118.255,256
185.121.119.0/24,4,49145,UA-SIGMA-AMS Sigma Software LLC,UA,Украина,185.121.119.0,185.121.119.255,256
185.124.8.0/22,4,200000,Ukraine-AS Hosting Ukraine LTD,UA,Украина,185.124.8.0,185.124.11.255,1024
185.124.168.0/22,4,31148,FREENET_LLC FREENET JSC,UA,Украина,185.124.168.0,185.124.171.255,1024
185.126.112.0/22,4,3236,SERVER SERVER.UA LLC,UA,Украина,185.126.112.0,185.126.115.255,1024
185.126.252.0/24,4,56899,GARNET-AS Granat Ukraine LLC,UA,Украина,185.126.252.0,185.126.252.255,256
185.126.253.0/24,4,52180,ELITELINE-AS Nikolay Victorovich Kucheruk PE,UA,Украина,185.126.253.0,185.126.253.255,256
185.126.255.0/24,4,214379,SPN South Park Networks LLC,UA,Украина,185.126.255.0,185.126.255.255,256
185.128.92.0/22,4,25133,"MCLAUT-AS LLC ""McLaut-Invest""",UA,Украина,185.128.92.0,185.128.95.255,1024
185.128.232.0/22,4,44600,"GT-AS ""GIGATRANS UKRAINE"", LLC",UA,Украина,185.128.232.0,185.128.235.255,1024
185.130.52.0/22,4,41985,STARGROUP-UA-AS Stargroup LLC,UA,Украина,185.130.52.0,185.130.55.255,1024
185.132.0.0/22,4,203447,CENTERTPA-AS Miratel Ltd,UA,Украина,185.132.0.0,185.132.3.255,1024
185.136.134.0/24,4,49824,"ACTPA-AS PC ""Astra-net""",UA,Украина,185.136.134.0,185.136.134.255,256
185.137.216.0/22,4,35319,as35319 - ALTAIR MEGA LLC,UA,Украина,185.137.216.0,185.137.219.255,1024
185.138.228.0/24,4,203303,CIDNETUA-AS PE Lavrynenko Sergii Oleksandrovych,UA,Украина,185.138.228.0,185.138.228.255,256
185.138.229.0/24,4,52179,UANET-AS UA.NET LLC,UA,Украина,185.138.229.0,185.138.229.255,256
185.138.230.0/23,4,48557,INETUA-AS PE Aristambayeva Taisiia Anatolyevna,UA,Украина,185.138.230.0,185.138.231.255,512
185.139.52.0/22,4,41985,STARGROUP-UA-AS Stargroup LLC,UA,Украина,185.139.52.0,185.139.55.255,1024
185.139.200.0/22,4,42600,GMS-NET Global Message Services Ukraine LLC,UA,Украина,185.139.200.0,185.139.203.255,1024
185.143.56.0/22,4,3319,URAN User Association of Ukrainian Research and Academic Network URAN,UA,Украина,185.143.56.0,185.143.59.255,1024
185.143.144.0/24,4,204619,PRIMONET-AS PrimoNet LLC,UA,Украина,185.143.144.0,185.143.144.255,256
185.143.145.0/24,4,202302,NETH-AS NETH LLC,UA,Украина,185.143.145.0,185.143.145.255,256
